antecedents,consequents,support,confidence
['breast carcinoma'],"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",0.011303708372728228,0.9871559633027523
"['undifferentiated carcinoma of the corpus uteri', 'breast carcinoma']",['breast neoplasm'],0.011303708372728228,1.0
"['breast carcinoma', 'breast neoplasm']",['undifferentiated carcinoma of the corpus uteri'],0.011303708372728228,0.9871559633027523
['breast carcinoma'],"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",0.011303708372728228,0.9871559633027523
"['hereditary breast ovarian cancer syndrome', 'breast carcinoma']",['hereditary breast carcinoma'],0.011303708372728228,0.9962962962962962
"['hereditary breast carcinoma', 'breast carcinoma']",['hereditary breast ovarian cancer syndrome'],0.011303708372728228,1.0
['breast carcinoma'],"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",0.011303708372728228,0.9871559633027523
"['hereditary breast carcinoma', 'breast carcinoma']",['squamous cell carcinoma of the corpus uteri'],0.011303708372728228,1.0
"['squamous cell carcinoma of the corpus uteri', 'breast carcinoma']",['hereditary breast carcinoma'],0.011303708372728228,1.0
['breast carcinoma'],"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",0.011303708372728228,0.9871559633027523
"['undifferentiated carcinoma of the corpus uteri', 'breast carcinoma']",['hereditary breast carcinoma'],0.011303708372728228,1.0
"['hereditary breast carcinoma', 'breast carcinoma']",['undifferentiated carcinoma of the corpus uteri'],0.011303708372728228,1.0
['breast carcinoma'],"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",0.011303708372728228,0.9871559633027523
"['hereditary breast ovarian cancer syndrome', 'breast carcinoma']",['squamous cell carcinoma of the corpus uteri'],0.011303708372728228,0.9962962962962962
"['squamous cell carcinoma of the corpus uteri', 'breast carcinoma']",['hereditary breast ovarian cancer syndrome'],0.011303708372728228,1.0
['breast carcinoma'],"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",0.011303708372728228,0.9871559633027523
"['hereditary breast ovarian cancer syndrome', 'breast carcinoma']",['undifferentiated carcinoma of the corpus uteri'],0.011303708372728228,0.9962962962962962
"['undifferentiated carcinoma of the corpus uteri', 'breast carcinoma']",['hereditary breast ovarian cancer syndrome'],0.011303708372728228,1.0
['breast carcinoma'],"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",0.011303708372728228,0.9871559633027523
"['undifferentiated carcinoma of the corpus uteri', 'breast carcinoma']",['squamous cell carcinoma of the corpus uteri'],0.011303708372728228,1.0
"['squamous cell carcinoma of the corpus uteri', 'breast carcinoma']",['undifferentiated carcinoma of the corpus uteri'],0.011303708372728228,1.0
['breast carcinoma'],"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",0.011303708372728228,0.9871559633027523
"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",['breast neoplasm'],0.022607416745456455,0.9944547134935304
"['hereditary breast ovarian cancer syndrome', 'breast neoplasm']",['hereditary breast carcinoma'],0.022607416745456455,0.9981447124304267
"['hereditary breast carcinoma', 'breast neoplasm']",['hereditary breast ovarian cancer syndrome'],0.022607416745456455,1.0
['hereditary breast ovarian cancer syndrome'],"['hereditary breast carcinoma', 'breast neoplasm']",0.022607416745456455,0.9173060528559249
['hereditary breast carcinoma'],"['hereditary breast ovarian cancer syndrome', 'breast neoplasm']",0.022607416745456455,0.9898804047838087
['breast neoplasm'],"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",0.022607416745456455,0.9935364727608494
"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",['breast neoplasm'],0.022607416745456455,1.0
"['hereditary breast carcinoma', 'breast neoplasm']",['squamous cell carcinoma of the corpus uteri'],0.022607416745456455,1.0
"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",['hereditary breast carcinoma'],0.022607416745456455,1.0
['hereditary breast carcinoma'],"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",0.022607416745456455,0.9898804047838087
['squamous cell carcinoma of the corpus uteri'],"['hereditary breast carcinoma', 'breast neoplasm']",0.022607416745456455,1.0
['breast neoplasm'],"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9935364727608494
"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",['breast neoplasm'],0.022607416745456455,1.0
"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",['hereditary breast carcinoma'],0.022607416745456455,1.0
"['hereditary breast carcinoma', 'breast neoplasm']",['undifferentiated carcinoma of the corpus uteri'],0.022607416745456455,1.0
['undifferentiated carcinoma of the corpus uteri'],"['hereditary breast carcinoma', 'breast neoplasm']",0.022607416745456455,1.0
['hereditary breast carcinoma'],"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",0.022607416745456455,0.9898804047838087
['breast neoplasm'],"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",0.022607416745456455,0.9935364727608494
"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",['breast neoplasm'],0.022607416745456455,1.0
"['hereditary breast ovarian cancer syndrome', 'breast neoplasm']",['squamous cell carcinoma of the corpus uteri'],0.022607416745456455,0.9981447124304267
"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",['hereditary breast ovarian cancer syndrome'],0.022607416745456455,1.0
['hereditary breast ovarian cancer syndrome'],"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",0.022607416745456455,0.9173060528559249
['squamous cell carcinoma of the corpus uteri'],"['hereditary breast ovarian cancer syndrome', 'breast neoplasm']",0.022607416745456455,1.0
['breast neoplasm'],"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9935364727608494
"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",['breast neoplasm'],0.022607416745456455,1.0
"['hereditary breast ovarian cancer syndrome', 'breast neoplasm']",['undifferentiated carcinoma of the corpus uteri'],0.022607416745456455,0.9981447124304267
"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",['hereditary breast ovarian cancer syndrome'],0.022607416745456455,1.0
['hereditary breast ovarian cancer syndrome'],"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",0.022607416745456455,0.9173060528559249
['undifferentiated carcinoma of the corpus uteri'],"['hereditary breast ovarian cancer syndrome', 'breast neoplasm']",0.022607416745456455,1.0
['breast neoplasm'],"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",0.022607416745456455,0.9935364727608494
"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",['breast neoplasm'],0.022607416745456455,1.0
"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",['squamous cell carcinoma of the corpus uteri'],0.022607416745456455,1.0
"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",['undifferentiated carcinoma of the corpus uteri'],0.022607416745456455,1.0
['undifferentiated carcinoma of the corpus uteri'],"['squamous cell carcinoma of the corpus uteri', 'breast neoplasm']",0.022607416745456455,1.0
['squamous cell carcinoma of the corpus uteri'],"['undifferentiated carcinoma of the corpus uteri', 'breast neoplasm']",0.022607416745456455,1.0
['breast neoplasm'],"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9935364727608494
"['colorectal neoplasm', 'colorectal cancer']",['colorectal carcinoma'],0.014749448471478096,1.0
"['colorectal neoplasm', 'colorectal carcinoma']",['colorectal cancer'],0.014749448471478096,1.0
"['colorectal cancer', 'colorectal carcinoma']",['colorectal neoplasm'],0.014749448471478096,1.0
['colorectal neoplasm'],"['colorectal cancer', 'colorectal carcinoma']",0.014749448471478096,1.0
['colorectal cancer'],"['colorectal neoplasm', 'colorectal carcinoma']",0.014749448471478096,0.8519417475728155
['colorectal carcinoma'],"['colorectal neoplasm', 'colorectal cancer']",0.014749448471478096,1.0
"['familial prostate carcinoma', 'prostate carcinoma']",['prostate cancer'],0.013026578422103162,1.0
"['familial prostate carcinoma', 'prostate cancer']",['prostate carcinoma'],0.013026578422103162,1.0
"['prostate carcinoma', 'prostate cancer']",['familial prostate carcinoma'],0.013026578422103162,0.9967845659163986
['familial prostate carcinoma'],"['prostate carcinoma', 'prostate cancer']",0.013026578422103162,0.9309309309309309
['prostate carcinoma'],"['familial prostate carcinoma', 'prostate cancer']",0.013026578422103162,0.9967845659163986
['prostate cancer'],"['familial prostate carcinoma', 'prostate carcinoma']",0.013026578422103162,0.9967845659163986
"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",['liver cancer'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",['hepatocellular carcinoma'],0.010715411282697762,1.0
"['hepatocellular carcinoma', 'liver cancer']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,0.8279220779220778
['fibrolamellar hepatocellular carcinoma'],"['hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.99609375
['hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.8252427184466019
['liver cancer'],"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.8279220779220778
"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",['hepatocellular carcinoma'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",['pediatric hepatocellular carcinoma'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,1.0
['fibrolamellar hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.99609375
['pediatric hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,1.0
['hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",0.010715411282697762,0.8252427184466019
"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['fibrolamellar hepatocellular carcinoma'],"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.99609375
['hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8252427184466019
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.9732824427480915
"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['fibrolamellar hepatocellular carcinoma'],"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.99609375
['hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8252427184466019
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.9732824427480915
"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",['liver cancer'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",['pediatric hepatocellular carcinoma'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'liver cancer']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,1.0
['fibrolamellar hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.99609375
['pediatric hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,1.0
['liver cancer'],"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",0.010715411282697762,0.8279220779220778
"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['liver cancer'],0.010715411282697762,0.9980430528375733
"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['fibrolamellar hepatocellular carcinoma'],"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",0.010715411282697762,0.99609375
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.9732824427480915
['liver cancer'],"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8279220779220778
"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['liver cancer'],0.010715411282697762,0.9980430528375733
"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['fibrolamellar hepatocellular carcinoma'],"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",0.010715411282697762,0.99609375
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.9732824427480915
['liver cancer'],"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8279220779220778
"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
"['pediatric hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,1.0
['fibrolamellar hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.99609375
['pediatric hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,1.0
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",0.010715411282697762,0.9732824427480915
"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
"['pediatric hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['fibrolamellar hepatocellular carcinoma'],0.010715411282697762,1.0
['fibrolamellar hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.99609375
['pediatric hepatocellular carcinoma'],"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,1.0
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'pediatric hepatocellular carcinoma']",0.010715411282697762,0.9732824427480915
"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010736421893055993,1.0
"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010736421893055993,1.0
"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['fibrolamellar hepatocellular carcinoma'],0.010736421893055993,0.9751908396946565
['fibrolamellar hepatocellular carcinoma'],"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.998046875
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.9751908396946565
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['fibrolamellar hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.9751908396946565
"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",['liver cancer'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'liver cancer']",['hepatocellular carcinoma'],0.010715411282697762,1.0
"['hepatocellular carcinoma', 'liver cancer']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.8279220779220778
['pediatric hepatocellular carcinoma'],"['hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,1.0
['hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.8252427184466019
['liver cancer'],"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.8279220779220778
"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['liver cancer'],0.010736421893055993,1.0
"['hepatocellular carcinoma', 'liver cancer']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010736421893055993,0.8295454545454545
"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",['hepatocellular carcinoma'],0.010736421893055993,1.0
['hepatocellular carcinoma'],"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",0.010736421893055993,0.8268608414239482
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['hepatocellular carcinoma', 'liver cancer']",0.010736421893055993,0.9751908396946565
['liver cancer'],"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.8295454545454545
"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['liver cancer'],0.010736421893055993,1.0
"['hepatocellular carcinoma', 'liver cancer']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010736421893055993,0.8295454545454545
"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",['hepatocellular carcinoma'],0.010736421893055993,1.0
['hepatocellular carcinoma'],"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",0.010736421893055993,0.8268608414239482
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['hepatocellular carcinoma', 'liver cancer']",0.010736421893055993,0.9751908396946565
['liver cancer'],"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.8295454545454545
"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['hepatocellular carcinoma'],0.010715411282697762,1.0
"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['pediatric hepatocellular carcinoma'],"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,1.0
['hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8252427184466019
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.9732824427480915
"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['hepatocellular carcinoma'],0.010715411282697762,1.0
"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['pediatric hepatocellular carcinoma'],"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,1.0
['hepatocellular carcinoma'],"['pediatric hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8252427184466019
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['pediatric hepatocellular carcinoma', 'hepatocellular carcinoma']",0.010715411282697762,0.9732824427480915
"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010736421893055993,1.0
"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010736421893055993,1.0
"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['hepatocellular carcinoma'],0.010736421893055993,0.9751908396946565
['hepatocellular carcinoma'],"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.8268608414239482
['undifferentiated carcinoma of liver and intrahepatic biliary tract'],"['hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.9751908396946565
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",0.010736421893055993,0.9751908396946565
"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",['squamous cell carcinoma of the corpus uteri'],0.022607416745456455,0.9944547134935304
"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",['hereditary breast carcinoma'],0.022607416745456455,1.0
"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",['hereditary breast ovarian cancer syndrome'],0.022607416745456455,1.0
['hereditary breast ovarian cancer syndrome'],"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9173060528559249
['hereditary breast carcinoma'],"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9898804047838087
['squamous cell carcinoma of the corpus uteri'],"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",0.022607416745456455,1.0
"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",['hereditary breast carcinoma'],0.022607416745456455,1.0
"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",['undifferentiated carcinoma of the corpus uteri'],0.022607416745456455,0.9944547134935304
"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",['hereditary breast ovarian cancer syndrome'],0.022607416745456455,1.0
['hereditary breast ovarian cancer syndrome'],"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",0.022607416745456455,0.9173060528559249
['undifferentiated carcinoma of the corpus uteri'],"['hereditary breast ovarian cancer syndrome', 'hereditary breast carcinoma']",0.022607416745456455,1.0
['hereditary breast carcinoma'],"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",0.022607416745456455,0.9898804047838087
"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",['squamous cell carcinoma of the corpus uteri'],0.022607416745456455,1.0
"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",['hereditary breast carcinoma'],0.022607416745456455,1.0
"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",['undifferentiated carcinoma of the corpus uteri'],0.022607416745456455,1.0
['undifferentiated carcinoma of the corpus uteri'],"['hereditary breast carcinoma', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,1.0
['hereditary breast carcinoma'],"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9898804047838087
['squamous cell carcinoma of the corpus uteri'],"['undifferentiated carcinoma of the corpus uteri', 'hereditary breast carcinoma']",0.022607416745456455,1.0
"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",['squamous cell carcinoma of the corpus uteri'],0.022607416745456455,1.0
"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",['undifferentiated carcinoma of the corpus uteri'],0.022607416745456455,1.0
"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",['hereditary breast ovarian cancer syndrome'],0.022607416745456455,1.0
['hereditary breast ovarian cancer syndrome'],"['undifferentiated carcinoma of the corpus uteri', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,0.9173060528559249
['undifferentiated carcinoma of the corpus uteri'],"['hereditary breast ovarian cancer syndrome', 'squamous cell carcinoma of the corpus uteri']",0.022607416745456455,1.0
['squamous cell carcinoma of the corpus uteri'],"['hereditary breast ovarian cancer syndrome', 'undifferentiated carcinoma of the corpus uteri']",0.022607416745456455,1.0
"['pediatric hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",['liver cancer'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'liver cancer']",['squamous cell carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
['pediatric hepatocellular carcinoma'],"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",0.010715411282697762,1.0
['squamous cell carcinoma of liver and intrahepatic biliary tract'],"['pediatric hepatocellular carcinoma', 'liver cancer']",0.010715411282697762,0.9732824427480915
['liver cancer'],"['pediatric hepatocellular carcinoma', 'squamous cell carcinoma of liver and intrahepatic biliary tract']",0.010715411282697762,0.8279220779220778
"['pediatric hepatocellular carcinoma', 'undifferentiated carcinoma of liver and intrahepatic biliary tract']",['liver cancer'],0.010715411282697762,1.0
"['pediatric hepatocellular carcinoma', 'liver cancer']",['undifferentiated carcinoma of liver and intrahepatic biliary tract'],0.010715411282697762,1.0
"['undifferentiated carcinoma of liver and intrahepatic biliary tract', 'liver cancer']",['pediatric hepatocellular carcinoma'],0.010715411282697762,0.9980430528375733
